Concurso,Data,Dia da Semana,Sorteio,Dezena,Atraso
11,1962-10-27,Sábado,MC 2º,60,11
16,1962-11-17,Sábado,MC 3º,60,5
66,1963-05-25,Sábado,MC 4º,60,50
75,1963-06-26,Quarta-feira,MC 2º,60,9
77,1963-07-03,Quarta-feira,MC 2º,60,2
84,1963-07-27,Sábado,MC 5º,60,7
91,1963-08-21,Quarta-feira,MC 4º,60,7
183,1964-07-29,Quarta-feira,MC 5º,60,92
188,1964-08-19,Quarta-feira,MC 5º,60,5
193,1964-09-05,Sábado,MC 3º,60,5
197,1964-09-19,Sábado,MC 2º,60,4
220,1964-12-09,Quarta-feira,MC 1º,60,23
228,1965-01-09,Sábado,MC 2º,60,8
264,1965-05-29,Sábado,MC 2º,60,36
300,1965-10-02,Sábado,MC 2º,60,36
319,1965-12-08,Quarta-feira,MC 1º,60,19
333,1966-02-02,Quarta-feira,MC 2º,60,14
334,1966-02-05,Sábado,MC 3º,60,1
337,1966-02-16,Quarta-feira,MC 5º,60,3
348,1966-03-30,Quarta-feira,MC 4º,60,11
352,1966-04-13,Quarta-feira,MC 5º,60,4
372,1966-06-22,Quarta-feira,MC 2º,60,20
395,1966-09-14,Quarta-feira,MC 1º,60,23
402,1966-10-08,Sábado,MC 4º,60,7
436,1967-02-11,Sábado,MC 3º,60,34
441,1967-03-01,Quarta-feira,MC 3º,60,5
497,1967-09-13,Quarta-feira,MC 2º,60,56
511,1967-11-01,Quarta-feira,MC 3º,60,14
532,1968-01-17,Quarta-feira,MC 3º,60,21
560,1968-04-27,Sábado,MC 1º,60,28
562,1968-05-08,Quarta-feira,MC 2º,60,2
593,1968-08-24,Sábado,MC 5º,60,31
656,1969-04-23,Quarta-feira,MC 3º,60,63
679,1969-07-12,Sábado,MC 5º,60,23
695,1969-09-06,Sábado,MC 5º,60,16
711,1969-11-01,Sábado,MC 5º,60,16
736,1970-02-07,Sábado,MC 5º,60,25
739,1970-02-21,Sábado,MC 1º,60,3
757,1970-04-29,Quarta-feira,MC 3º,60,18
763,1970-05-20,Quarta-feira,MC 4º,60,6
858,1971-05-12,Quarta-feira,MC 1º,60,95
859,1971-05-15,Sábado,MC 2º,60,1
859,1971-05-15,Sábado,MC 5º,60,0
873,1971-07-03,Sábado,MC 4º,60,14
890,1971-09-04,Sábado,MC 3º,60,17
927,1972-02-12,Sábado,MC 2º,60,37
941,1972-04-12,Quarta-feira,MC 3º,60,14
963,1972-07-15,Sábado,MC 1º,60,22
965,1972-07-26,Quarta-feira,MC 5º,60,2
975,1972-09-13,Quarta-feira,MC 3º,60,10
979,1972-09-30,Sábado,MC 3º,60,4
1006,1973-01-27,Sábado,MC 2º,60,27
1019,1973-03-24,Sábado,MC 4º,60,13
1040,1973-06-13,Quarta-feira,MC 2º,60,21
1064,1973-09-08,Sábado,MC 4º,60,24
1066,1973-09-15,Sábado,MC 4º,60,2
1070,1973-09-29,Sábado,MC 1º,60,4
1079,1973-10-31,Quarta-feira,MC 5º,60,9
1082,1973-11-10,Sábado,MC 2º,60,3
1090,1973-12-08,Sábado,MC 1º,60,8
1114,1974-03-13,Quarta-feira,MC 1º,60,24
1125,1974-04-20,Sábado,MC 1º,60,11
1130,1974-05-11,Sábado,MC 5º,60,5
1137,1974-06-05,Quarta-feira,MC 2º,60,7
1152,1974-07-27,Sábado,MC 5º,60,15
1191,1974-12-21,Sábado,MC 1º,60,39
1192,1974-12-28,Sábado,MC 5º,60,1
1213,1975-03-19,Quarta-feira,MC 2º,60,21
1245,1975-07-16,Quarta-feira,MC 5º,60,32
1263,1975-09-20,Sábado,MC 2º,60,18
1284,1975-12-10,Quarta-feira,MC 2º,60,21
1311,1976-03-27,Sábado,MC 2º,60,27
1316,1976-04-14,Quarta-feira,MC 2º,60,5
1319,1976-05-05,Quarta-feira,MC 3º,60,3
1329,1976-06-09,Quarta-feira,MC 1º,60,10
1344,1976-08-04,Quarta-feira,MC 4º,60,15
1380,1976-12-15,Quarta-feira,MC 5º,60,36
1383,1976-12-29,Quarta-feira,MC 3º,60,3
1409,1977-04-13,Quarta-feira,MC 3º,60,26
1411,1977-04-20,Quarta-feira,MC 1º,60,2
1414,1977-05-04,Quarta-feira,MC 2º,60,3
1420,1977-05-25,Quarta-feira,MC 4º,60,6
1423,1977-06-04,Sábado,MC 1º,60,3
1424,1977-06-08,Quarta-feira,MC 3º,60,1
1434,1977-07-13,Quarta-feira,MC 3º,60,10
1505,1978-04-19,Quarta-feira,MC 4º,60,71
1564,1978-12-02,Sábado,MC 3º,60,59
1566,1978-12-09,Sábado,MC 5º,60,2
1625,1979-07-28,Sábado,MC 4º,60,59
1682,1980-03-19,Quarta-feira,MC 5º,60,57
1697,1980-05-21,Quarta-feira,MC 3º,60,15
1719,1980-08-09,Sábado,MC 2º,60,22
1721,1980-08-16,Sábado,MC 2º,60,2
1734,1980-10-01,Quarta-feira,MC 4º,60,13
1740,1980-10-25,Sábado,MC 4º,60,6
1744,1980-11-08,Sábado,MC 4º,60,4
1753,1980-12-13,Sábado,MC 3º,60,9
1775,1981-03-11,Quarta-feira,MC 5º,60,22
1785,1981-04-25,Sábado,MC 3º,60,10
1810,1981-06-29,Segunda-feira,MC 2º,60,25
1844,1981-12-05,Sábado,MC 1º,60,34
1860,1982-02-06,Sábado,MC 2º,60,16
1861,1982-02-10,Quarta-feira,MC 2º,60,1
1869,1982-03-13,Sábado,MC 3º,60,8
1890,1982-06-12,Sábado,MC 2º,60,21
1893,1982-06-23,Quarta-feira,MC 4º,60,3
1913,1982-09-04,Sábado,MC 4º,60,20
1922,1982-10-13,Quarta-feira,MC 4º,60,9
1923,1982-10-16,Sábado,MC 3º,60,1
1940,1982-12-22,Quarta-feira,MC 2º,60,17
1951,1983-02-05,Sábado,MC 3º,60,11
1987,1983-06-22,Quarta-feira,MC 1º,60,36
1989,1983-06-29,Quarta-feira,MC 2º,60,2
1989,1983-06-29,Quarta-feira,MC 3º,60,0
2026,1983-11-30,Quarta-feira,MC 5º,60,37
2063,1984-04-18,Quarta-feira,MC 5º,60,37
2086,1984-07-21,Sábado,MC 1º,60,23
2115,1984-11-24,Sábado,MC 2º,60,29
2115,1984-11-24,Sábado,MC 3º,60,0
2132,1985-01-30,Quarta-feira,MC 5º,60,17
2139,1985-02-27,Quarta-feira,MC 3º,60,7
2151,1985-04-13,Sábado,MC 1º,60,12
2151,1985-04-13,Sábado,MC 4º,60,0
2153,1985-04-20,Sábado,MC 2º,60,2
2164,1985-06-01,Sábado,MC 3º,60,11
2183,1985-08-10,Sábado,MC 3º,60,19
2188,1985-08-28,Quarta-feira,MC 3º,60,5
2192,1985-09-14,Sábado,MC 2º,60,4
2197,1985-10-02,Quarta-feira,MC 1º,60,5
2207,1985-11-10,Domingo,MC 2º,60,10
2217,1985-12-18,Quarta-feira,MC 5º,60,10
2237,1986-03-08,Sábado,MC 2º,60,20
2263,1986-06-21,Sábado,MC 3º,60,26
2288,1986-09-27,Sábado,MC 4º,60,25
2299,1986-11-12,Quarta-feira,MC 2º,60,11
2300,1986-11-19,Quarta-feira,MC 3º,60,1
2306,1986-12-10,Quarta-feira,MC 2º,60,6
2344,1987-05-09,Sábado,MC 1º,60,38
2451,1988-06-29,Quarta-feira,MC 1º,60,107
2457,1988-07-20,Quarta-feira,MC 3º,60,6
2471,1988-09-10,Sábado,MC 1º,60,14
2489,1988-11-23,Quarta-feira,MC 4º,60,18
2500,1989-01-11,Quarta-feira,MC 1º,60,11
2501,1989-01-14,Sábado,MC 5º,60,1
2502,1989-01-18,Quarta-feira,MC 3º,60,1
2504,1989-01-25,Quarta-feira,MC 2º,60,2
2505,1989-01-28,Sábado,MC 1º,60,1
2511,1989-02-22,Quarta-feira,MC 2º,60,6
2520,1989-03-29,Quarta-feira,MC 4º,60,9
2525,1989-04-15,Sábado,MC 5º,60,5
2526,1989-04-22,Sábado,MC 5º,60,1
2544,1989-07-05,Quarta-feira,MC 2º,60,18
2555,1989-08-16,Quarta-feira,MC 1º,60,11
2555,1989-08-16,Quarta-feira,MC 2º,60,0
2583,1989-12-09,Sábado,MC 2º,60,28
2586,1989-12-23,Sábado,MC 2º,60,3
2590,1990-01-20,Sábado,MC 2º,60,4
2595,1990-02-14,Quarta-feira,MC 5º,60,5
2604,1990-03-25,Domingo,MC 3º,60,9
2641,1990-08-25,Sábado,MC 3º,60,37
2646,1990-09-15,Sábado,MC 2º,60,5
2649,1990-09-26,Quarta-feira,MC 1º,60,3
2650,1990-09-29,Sábado,MC 1º,60,1
2678,1991-01-30,Quarta-feira,MC 2º,60,28
2685,1991-02-27,Quarta-feira,MC 5º,60,7
2811,1992-08-15,Sábado,MC 1º,60,126
2858,1993-07-24,Sábado,MC 5º,60,47
2878,1993-11-20,Sábado,MC 4º,60,20
2934,1994-07-09,Sábado,MC 4º,60,56
2936,1994-07-16,Sábado,MC 3º,60,2
2956,1994-09-28,Quarta-feira,MC 5º,60,20
2978,1995-01-07,Sábado,MC 1º,60,22
3012,1995-05-31,Quarta-feira,MC 1º,60,34
3018,1995-07-01,Sábado,MC 3º,60,6
3039,1995-09-16,Sábado,MC 5º,60,21
3044,1995-10-07,Sábado,MC 1º,60,5
3117,1996-08-17,Sábado,MC 2º,60,73
3118,1996-08-21,Quarta-feira,MC 2º,60,1
3132,1996-10-19,Sábado,MC 5º,60,14
3135,1996-10-30,Quarta-feira,MC 1º,60,3
3151,1997-01-15,Quarta-feira,MC 3º,60,16
3164,1997-03-12,Quarta-feira,MC 4º,60,13
3170,1997-04-05,Sábado,MC 4º,60,6
3177,1997-05-07,Quarta-feira,MC 5º,60,7
3188,1997-06-21,Sábado,MC 3º,60,11
3198,1997-07-26,Sábado,MC 4º,60,10
3203,1997-08-16,Sábado,MC 5º,60,5
3208,1997-09-03,Quarta-feira,MC 2º,60,5
3230,1997-11-26,Quarta-feira,MC 3º,60,22
3234,1997-12-10,Quarta-feira,MC 2º,60,4
3253,1998-02-28,Sábado,MC 2º,60,19
3269,1998-05-06,Quarta-feira,MC 4º,60,16
3293,1998-08-12,Quarta-feira,MC 4º,60,24
3309,1998-10-10,Sábado,MC 4º,60,16
3317,1998-11-14,Sábado,MC 1º,60,8
3318,1998-11-18,Quarta-feira,MC 1º,60,1
3319,1998-11-21,Sábado,MC 4º,60,1
3320,1998-11-25,Quarta-feira,MC 3º,60,1
3358,1999-04-28,Quarta-feira,MC 1º,60,38
3375,1999-07-03,Sábado,MC 1º,60,17
3395,1999-09-15,Quarta-feira,MC 2º,60,20
3461,2000-06-03,Sábado,MC 5º,60,66
3531,2001-03-10,Sábado,MC 3º,60,70
3533,2001-03-17,Sábado,MC 3º,60,2
3557,2001-06-27,Quarta-feira,MC 2º,60,24
3585,2001-10-06,Sábado,MC 3º,60,28
3591,2001-11-03,Sábado,MC 1º,60,6
3749,2003-07-09,Quarta-feira,MC 2º,60,158
3774,2003-10-04,Sábado,MC 4º,60,25
3805,2004-01-31,Sábado,MC 2º,60,31
3812,2004-02-28,Sábado,MC 1º,60,7
3819,2004-03-24,Quarta-feira,MC 2º,60,7
3834,2004-05-22,Sábado,MC 1º,60,15
3845,2004-06-30,Quarta-feira,MC 5º,60,11
3850,2004-07-17,Sábado,MC 1º,60,5
3876,2004-10-16,Sábado,MC 3º,60,26
3881,2004-11-03,Quarta-feira,MC 4º,60,5
3891,2004-12-08,Quarta-feira,MC 3º,60,10
3969,2005-09-17,Sábado,MC 2º,60,78
4045,2006-06-17,Sábado,MC 2º,60,76
4078,2006-10-11,Quarta-feira,MC 1º,60,33
4124,2007-03-24,Sábado,MC 4º,60,46
4137,2007-05-12,Sábado,MC 3º,60,13
4143,2007-06-02,Sábado,MC 2º,60,6
4168,2007-08-29,Quarta-feira,MC 4º,60,25
4206,2008-01-09,Quarta-feira,MC 3º,60,38
4214,2008-02-06,Quarta-feira,MC 2º,60,8
4214,2008-02-06,Quarta-feira,MC 3º,60,0
4221,2008-03-01,Sábado,MC 4º,60,7
4239,2008-05-03,Sábado,MC 1º,60,18
4244,2008-05-21,Quarta-feira,MC 1º,60,5
4274,2008-09-03,Quarta-feira,MC 2º,60,30
4295,2008-11-19,Quarta-feira,MC 2º,60,21
4306,2008-12-27,Sábado,MC 5º,60,11
4355,2009-06-17,Quarta-feira,MC 3º,60,49
4365,2009-07-22,Quarta-feira,MC 4º,60,10
4377,2009-09-02,Quarta-feira,MC 3º,60,12
4379,2009-09-09,Quarta-feira,MC 1º,60,2
4386,2009-10-03,Sábado,MC 3º,60,7
4408,2009-12-19,Sábado,MC 4º,60,22
4435,2010-03-24,Quarta-feira,MC 3º,60,27
4441,2010-04-14,Quarta-feira,MC 2º,60,6
4466,2010-07-14,Quarta-feira,MC 1º,60,25
4479,2010-08-28,Sábado,MC 5º,60,13
4486,2010-09-22,Quarta-feira,MC 2º,60,7
4488,2010-09-29,Quarta-feira,MC 4º,60,2
4518,2011-01-12,Quarta-feira,MC 5º,60,30
4555,2011-05-21,Sábado,MC 1º,60,37
4579,2011-08-13,Sábado,MC 4º,60,24
4587,2011-09-10,Sábado,MC 4º,60,8
4592,2011-09-28,Quarta-feira,MC 2º,60,5
4599,2011-10-22,Sábado,MC 3º,60,7
4633,2012-02-18,Sábado,MC 2º,60,34
4649,2012-04-14,Sábado,MC 5º,60,16
4667,2012-06-16,Sábado,MC 4º,60,18
4687,2012-08-25,Sábado,MC 5º,60,20
4715,2012-12-01,Sábado,MC 1º,60,28
4719,2012-12-15,Sábado,MC 4º,60,4
4727,2013-01-12,Sábado,MC 2º,60,8
4733,2013-02-02,Sábado,MC 2º,60,6
4759,2013-05-04,Sábado,MC 5º,60,26
4785,2013-08-03,Sábado,MC 1º,60,26
4800,2013-09-25,Quarta-feira,MC 3º,60,15
4821,2013-12-07,Sábado,MC 4º,60,21
4828,2014-01-02,Quinta-feira,MC 3º,60,7
4843,2014-02-22,Sábado,MC 1º,60,15
4843,2014-02-22,Sábado,MC 5º,60,0
4917,2014-11-08,Sábado,MC 1º,60,74
4945,2015-02-14,Sábado,MC 3º,60,28
4948,2015-02-25,Quarta-feira,MC 4º,60,3
4958,2015-04-01,Quarta-feira,MC 5º,60,10
4960,2015-04-08,Quarta-feira,MC 4º,60,2
4987,2015-07-11,Sábado,MC 5º,60,27
4997,2015-08-15,Sábado,MC 2º,60,10
5017,2015-10-24,Sábado,MC 5º,60,20
5021,2015-11-07,Sábado,MC 2º,60,4
5036,2015-12-29,Terça-feira,MC 4º,60,15
5039,2016-01-09,Sábado,MC 4º,60,3
5065,2016-04-09,Sábado,MC 2º,60,26
5080,2016-06-01,Quarta-feira,MC 4º,60,15
5089,2016-07-02,Sábado,MC 4º,60,9
5115,2016-10-01,Sábado,MC 1º,60,26
5132,2016-11-30,Quarta-feira,MC 3º,60,17
5135,2016-12-10,Sábado,MC 3º,60,3
5135,2016-12-10,Sábado,MC 5º,60,0
5154,2017-02-15,Quarta-feira,MC 3º,60,19
5175,2017-04-29,Sábado,MC 5º,60,21
5219,2017-09-30,Sábado,MC 1º,60,44
5335,2018-11-10,Sábado,MC 2º,60,116
5344,2018-12-12,Quarta-feira,MC 4º,60,9
5355,2019-01-19,Sábado,MC 5º,60,11
5373,2019-03-23,Sábado,MC 5º,60,18
5383,2019-04-27,Sábado,MC 3º,60,10
5384,2019-05-02,Quinta-feira,MC 4º,60,1
5386,2019-05-08,Quarta-feira,MC 2º,60,2
5447,2019-12-07,Sábado,MC 3º,60,61
5447,2019-12-07,Sábado,MC 4º,60,0
5469,2020-02-19,Quarta-feira,MC 3º,60,22
5472,2020-02-29,Sábado,MC 4º,60,3
5472,2020-02-29,Sábado,MC 5º,60,0
5512,2020-11-07,Sábado,MC 5º,60,40
5513,2020-11-11,Quarta-feira,MC 4º,60,1
5528,2021-01-09,Sábado,MC 5º,60,15
5533,2021-01-27,Quarta-feira,MC 4º,60,5
5553,2021-04-07,Quarta-feira,MC 3º,60,20
5555,2021-04-14,Quarta-feira,MC 3º,60,2
5568,2021-06-05,Sábado,MC 4º,60,13
5586,2021-08-07,Sábado,MC 1º,60,18
5597,2021-09-15,Quarta-feira,MC 3º,60,11
5613,2021-11-10,Quarta-feira,MC 3º,60,16
5688,2022-08-10,Quarta-feira,MC 1º,60,75
5692,2022-08-24,Quarta-feira,MC 5º,60,4
5730,2023-01-11,Quarta-feira,MC 1º,60,38
5741,2023-02-18,Sábado,MC 4º,60,11
5746,2023-03-11,Sábado,MC 3º,60,5
5756,2023-04-15,Sábado,MC 1º,60,10
5784,2023-07-22,Sábado,MC 1º,60,28
5832,2024-01-13,Sábado,MC 2º,60,48
